Date,BankNifty,Nifty,hedge_ratio,spread,zscore
2021-05-17,33458.859375,14923.150390625,5.546620862405366,-49314.19791445341,-1.4531023852491467
2021-05-18,33922.00390625,15108.099609375,5.311516079964151,-46324.91010664542,-1.181987160760644
2021-05-19,33684.80859375,15030.150390625,5.127623010889189,-43384.13640634388,-0.9079526699813029
2021-05-20,33334.1640625,14906.0498046875,4.9513254233800374,-40470.53929761826,-0.6255155282861443
2021-05-21,34606.49609375,15175.2998046875,4.683160139762118,-36461.863060502365,-0.22506134993772545
2021-05-24,34943.1953125,15197.7001953125,4.51359251188055,-33653.03048686808,0.08256938134946662
2021-05-25,34661.59765625,15208.4501953125,4.451897047489105,-33044.85686514682,0.18481428690538998
2021-05-26,34683.796875,15301.4501953125,4.314192194049321,-31329.60011525164,0.40978430959750667
2021-05-27,35094.64453125,15337.849609375,4.099851405362645,-27788.259744986986,0.8454449560815096
2021-05-28,35141.0390625,15435.650390625,3.824853387225303,-23898.0606181076,1.3236533038186225
2021-05-31,35526.234375,15582.7998046875,3.790287345063569,-23537.05452536609,1.402543943772731
2021-06-01,35336.7890625,15574.849609375,3.6592071669200075,-21654.812251826275,1.6414121880822057
2021-06-02,35373.33984375,15576.2001953125,3.5229181850486535,-19500.339078274796,1.8842803771554333
2021-06-03,35648.5859375,15690.349609375,3.3213003817837974,-16463.778210438446,2.1851122861633856
2021-06-04,35291.23828125,15670.25,3.1609829276306947,-14242.154440454891,2.3499742291640664
2021-06-07,35443.23828125,15751.650390625,3.043626988280546,-12498.909957616052,2.428810696930509
2021-06-08,35084.89453125,15740.099609375,2.9200622376285392,-10877.17595459766,2.4680518859733387
2021-06-09,34800.09375,15635.349609375,2.80521015199378,-9060.347704190732,2.5023461851126716
2021-06-10,35130.7890625,15737.75,2.6939509609324026,-7265.9376729139185,2.513086759854849
2021-06-11,35046.9921875,15799.349609375,2.6006930013263934,-6042.265767110446,2.4643431941074208
2021-06-14,34950.1953125,15811.849609375,2.5299939891186005,-5053.689156066044,2.39719965929512
2021-06-15,35247.33984375,15869.25,2.4842095776111806,-4175.202995756226,2.3249593574109215
2021-06-16,35003.09375,15767.5498046875,2.4716169026313675,-3968.248860347543,2.212109591990214
2021-06-17,34604.99609375,15691.400390625,2.473439101367319,-4206.727187632299,2.0802516708847976
2021-06-18,34557.59765625,15683.349609375,2.458273263528828,-3996.3613710518475,1.9908006791169046
2021-06-21,34870.89453125,15746.5,2.4436261664324834,-3607.6648984791027,1.9202725634961852
2021-06-22,34744.59765625,15772.75,2.4241185191862895,-3490.4177172455456,1.838869784693117
2021-06-23,34573.59765625,15686.9501953125,2.4264491239300927,-3489.988902301011,1.7575618286020307
2021-06-24,34826.59375,15790.4501953125,2.4553478939523115,-3944.4548816194147,1.6564300182387026
2021-06-25,35364.23828125,15860.349609375,2.4853913607506275,-4054.9376163752167,1.5834060064188067
2021-06-28,35359.0390625,15814.7001953125,2.494268762709278,-4087.073626280282,1.5197203132111619
2021-06-29,35009.89453125,15748.4501953125,2.500963352427687,-4376.402264759214,1.445721983340828
2021-06-30,34771.796875,15721.5,2.4982693066542154,-4504.744029564245,1.3858374698993838
2021-07-01,34683.59765625,15680.0,2.4912764266125733,-4379.616713035146,1.3435920233643388
2021-07-02,34809.4921875,15722.2001953125,2.475777803948601,-4115.182085291046,1.3109818500711046
2021-07-05,35211.58984375,15834.349609375,2.4678747309362015,-3865.601438036072,1.2789721917260006
2021-07-06,35578.734375,15818.25,2.4686846925274013,-3471.537262571568,1.2562800171394495
2021-07-07,35770.88671875,15879.650390625,2.4645440554355798,-3365.2112538601286,1.2192601311027076
2021-07-08,35273.69140625,15727.900390625,2.414562726966821,-2702.3106504000316,1.2134080785044845
2021-07-09,35071.54296875,15689.7998046875,2.3917852358094365,-2455.0885569073434,1.1855641774298806
2021-07-12,35198.48828125,15692.599609375,2.3794546280744795,-2141.340485797111,1.1623028206885064
2021-07-13,35672.984375,15812.349609375,2.3633921438682206,-1697.7984678946013,1.146582026181884
2021-07-14,35667.8359375,15853.9501953125,2.320169832656022,-1116.021034095109,1.1384541777359036
2021-07-15,35907.23046875,15924.2001953125,2.2730867375319277,-289.85780101817363,1.1429771168591778
2021-07-16,35751.38671875,15923.400390625,2.248123402387581,-46.38234500161343,1.1173529079461548
2021-07-19,35078.79296875,15752.400390625,2.213158079416434,216.2407740356939,1.093705923507043
2021-07-20,34415.05078125,15632.099609375,2.1905787741507945,171.7051815422019,1.055364799559796
